UNIX_TS,WHE,RSE,GRE,MHE,B1E,BME,CWE,DWE,EQE,FRE,HPE,OFE,UTE,WOE,B2E,CDE,DNE,EBE,FGE,HTE,OUE,TVE,UNE,Hour,Weekday,Month,Season
1334105940,859,562,4,999,0,7,0,0,45,111,37,81,9,1,8,0,9,0,7,54,0,62,90,16,1,4,1
1334109540,991,420,4,994,0,7,0,0,46,111,38,63,9,1,8,0,0,0,7,58,0,82,50,17,1,4,1
1334113140,973,484,4,971,21,8,0,0,46,111,38,202,9,1,8,0,0,0,7,59,0,39,829,18,1,4,1
1334116740,941,546,4,994,21,7,0,0,47,111,37,74,9,1,58,0,0,0,7,52,0,39,618,19,1,4,1
1334120340,991,466,4,791,21,7,0,0,47,111,38,69,9,1,74,0,0,0,7,5,0,408,343,20,1,4,1
1334123940,991,43,4,989,0,339,0,0,45,112,38,62,9,1,8,0,0,0,144,5,0,435,89,21,1,4,1
1334127540,991,45,4,990,0,7,0,0,45,111,38,62,9,0,8,0,0,0,7,5,0,49,96,22,1,4,1
1334131140,822,45,4,775,0,7,0,0,45,111,38,61,9,0,8,0,0,0,142,5,0,50,51,23,1,4,1
1334134740,616,50,4,571,0,7,0,0,46,112,38,19,9,1,8,0,0,0,148,5,0,40,50,0,2,4,1
1334138340,735,45,4,576,0,7,0,0,46,112,38,62,9,1,8,0,0,0,7,5,0,39,53,1,2,4,1
1334141940,626,45,4,459,0,7,0,0,47,112,39,81,9,1,8,0,0,0,149,5,0,40,50,2,2,4,1
1334145540,598,45,4,455,0,7,0,0,46,122,39,19,9,0,8,0,0,0,7,5,0,40,63,3,2,4,1
1334149140,923,486,4,462,0,7,0,0,47,122,38,95,9,1,8,0,0,0,157,5,0,40,55,4,2,4,1
1334152740,955,993,4,478,0,7,0,0,46,122,41,65,9,1,8,0,0,0,7,6,0,39,57,5,2,4,1
1334156340,662,45,4,475,0,7,0,0,44,121,38,19,9,0,8,0,0,0,7,5,0,39,72,6,2,4,1
1334159940,662,43,4,475,0,7,0,0,46,122,38,19,9,0,8,0,0,0,79,5,0,39,9,7,2,4,1
1334163540,763,43,4,617,0,7,0,0,46,112,39,63,9,0,8,0,0,0,7,61,0,39,50,8,2,4,1
1334167140,854,43,4,807,0,7,0,0,45,111,38,342,9,1,8,0,0,0,144,5,0,39,64,9,2,4,1
1334170740,855,45,4,812,0,7,0,0,45,122,38,83,9,0,61,0,0,0,7,5,0,39,62,10,2,4,1
1334174340,639,45,4,581,0,7,0,0,46,122,39,63,9,1,24,0,0,0,145,5,0,39,60,11,2,4,1
1334177940,808,45,4,697,0,7,0,0,46,111,38,62,9,1,72,0,0,0,7,5,0,39,41,12,2,4,1
1334181540,763,45,4,658,0,7,0,0,45,122,38,63,9,1,8,0,0,0,7,5,0,39,74,13,2,4,1
1334185140,941,776,4,457,0,7,0,14,46,120,38,66,9,1,8,0,6,0,7,54,0,39,50,14,2,4,1
1334188740,4249,486,4,981,0,8,0,789,45,122,37,70,9,1,8,0,6,0,79,54,0,60,59,15,2,4,1
1334192340,955,543,4,819,0,8,0,748,45,111,37,64,9,86,8,0,5,0,7,52,0,66,967,16,2,4,1
1334195940,996,66,4,894,0,8,0,754,46,112,38,41,9,1,8,0,0,0,7,5,0,39,586,17,2,4,1
1334199540,996,66,4,985,21,7,88,0,45,111,38,72,9,1,8,0,35,0,439,5,0,40,942,18,2,4,1
1334203140,973,66,4,997,21,8,991,0,47,111,38,72,9,0,74,0,25,0,7,5,3,40,93,19,2,4,1
1334206740,895,68,4,997,0,7,0,0,47,121,38,76,9,1,8,0,9,0,9,5,0,451,57,20,2,4,1
1334210340,3916,644,4,998,0,338,0,0,44,122,39,75,9,1,8,0,1,0,7,57,0,359,73,21,2,4,1
1334213940,964,86,4,999,0,340,0,0,46,122,38,75,9,1,8,0,1,0,148,5,0,386,85,22,2,4,1
1334217540,987,45,4,998,0,7,0,0,46,113,38,76,9,1,8,5,1,0,144,5,0,85,72,23,2,4,1
1334221140,735,45,4,569,0,8,0,0,45,123,41,80,9,1,8,258,0,0,7,5,0,39,61,0,3,4,1
1334224740,735,45,4,560,0,7,0,0,45,123,39,76,9,1,8,0,0,0,148,5,0,39,68,1,3,4,1
1334228340,772,493,4,444,0,7,0,0,46,123,42,19,9,1,8,0,0,0,7,5,0,39,59,2,3,4,1
1334231940,749,45,4,576,0,7,0,0,47,112,39,19,9,1,8,0,0,0,7,5,0,39,50,3,3,4,1
1334235540,621,45,4,578,0,7,0,0,46,122,41,77,9,1,8,0,0,0,146,5,0,39,62,4,3,4,1
1334239140,913,612,4,551,0,8,0,0,47,122,38,78,9,1,8,0,0,0,146,50,0,39,52,5,3,4,1
1334242740,731,45,4,567,0,7,0,0,45,122,38,61,9,0,9,0,0,0,7,5,0,39,58,6,3,4,1
1334246340,603,45,4,441,0,7,0,0,46,122,39,19,9,1,8,0,0,0,7,5,0,39,51,7,3,4,1
1334249940,813,45,4,772,0,7,0,0,48,122,41,78,9,1,8,0,0,0,144,5,0,39,60,8,3,4,1
1334253540,795,45,4,654,0,7,0,0,45,112,38,21,9,1,8,0,0,0,7,5,0,38,66,9,3,4,1
1334257140,712,45,4,535,0,7,0,0,45,112,38,19,9,1,8,0,0,0,215,5,0,39,898,10,3,4,1
1334260740,612,45,4,455,0,8,0,0,46,111,38,79,9,1,8,0,0,0,8,5,0,39,50,11,3,4,1
1334264340,731,43,4,558,0,7,0,0,46,112,38,62,9,0,8,0,0,0,7,5,0,39,733,12,3,4,1
1334267940,996,45,4,880,0,8,0,0,47,111,38,24,9,1,8,0,0,0,8,5,0,60,76,13,3,4,1
1334271540,786,45,4,675,0,7,0,0,46,111,38,25,9,1,24,0,0,0,7,5,0,39,76,14,3,4,1
1334275140,996,653,4,969,0,7,0,0,45,112,38,63,9,1,23,0,47,0,143,53,0,39,76,15,3,4,1
1334278740,987,566,4,813,0,7,0,0,46,112,38,91,9,1,23,0,40,0,7,5,0,39,59,16,3,4,1
1334282340,968,600,4,563,0,7,0,0,47,112,38,70,9,1,25,0,9,0,7,5,0,39,68,17,3,4,1
1334285940,941,596,4,827,21,7,0,0,44,122,38,24,9,1,74,0,0,0,80,5,0,39,751,18,3,4,1
1334289540,968,431,4,983,21,7,0,0,46,111,38,82,9,1,72,0,0,0,7,56,0,39,867,19,3,4,1
1334293140,808,594,4,914,0,7,0,0,44,111,38,61,9,0,75,0,0,0,149,5,0,430,70,20,3,4,1
1334296740,991,658,4,985,0,340,0,0,45,111,39,78,9,1,63,0,0,0,7,5,0,445,99,21,3,4,1
1334300340,690,43,4,996,0,7,0,0,46,112,38,64,9,1,9,0,0,0,7,5,0,40,58,22,3,4,1
1334303940,653,45,4,473,0,7,0,0,47,112,38,63,9,1,8,0,0,0,7,5,0,39,53,23,3,4,1
1334307540,671,45,4,492,0,7,0,0,47,112,39,63,9,1,8,0,0,0,7,5,0,39,52,0,4,4,1
1334311140,621,45,4,471,0,7,0,0,45,112,38,62,9,0,8,0,0,0,153,5,0,39,55,1,4,4,1
1334314740,626,488,4,464,0,7,0,0,46,122,41,63,9,1,8,0,0,0,7,5,0,40,9,2,4,4,1
1334318340,740,45,4,563,0,7,0,0,47,123,38,63,9,0,8,0,0,0,7,5,0,39,61,3,4,4,1
1334321940,635,45,4,455,0,7,0,0,45,122,43,64,9,0,8,0,0,0,143,5,0,39,54,4,4,4,1
1334325540,932,781,4,551,0,7,0,0,44,123,42,65,9,1,8,0,0,0,7,5,0,39,91,5,4,4,1
1334329140,603,43,4,430,0,7,0,0,45,122,38,64,9,1,8,0,0,0,144,5,0,39,58,6,4,4,1
1334332740,836,43,4,659,0,7,0,0,47,122,39,67,9,1,8,0,0,0,142,5,0,39,61,7,4,4,1
1334336340,744,43,4,571,0,7,0,0,45,112,39,76,9,1,8,0,0,0,7,5,0,40,56,8,4,4,1
1334339940,918,45,4,829,0,7,0,0,47,111,38,70,9,1,8,0,0,0,80,51,0,39,54,9,4,4,1
1334343540,667,43,4,578,0,7,0,0,46,111,38,77,9,1,8,0,0,0,7,5,0,39,47,10,4,4,1
1334347140,973,45,4,928,0,8,864,0,45,112,38,71,9,0,7,0,0,0,9,5,2,39,75,11,4,4,1
1334350740,991,43,4,948,0,9,907,0,46,112,38,95,9,1,7,0,0,0,146,5,2,39,352,12,4,4,1
1334354340,945,45,4,994,0,7,0,0,47,111,38,92,9,1,7,7,0,0,7,5,0,40,460,13,4,4,1
1334357940,996,779,4,958,0,7,0,0,45,111,38,97,9,1,98,273,0,0,8,5,0,39,44,14,4,4,1
1334361540,795,893,4,750,21,7,0,0,46,111,38,884,9,1,75,0,0,0,9,5,0,40,48,15,4,4,1
1334365140,950,628,4,951,0,7,0,0,45,111,38,25,9,1,8,0,6,0,8,5,0,39,65,16,4,4,1
1334368740,991,740,4,976,0,339,0,0,45,111,38,24,9,0,8,0,7,0,7,5,0,454,7,17,4,4,1
1334372340,987,603,4,855,0,7,0,0,47,122,937,24,9,1,8,6,7,0,7,51,0,50,388,18,4,4,1
1334375940,945,630,4,994,363,7,0,0,45,122,39,24,9,1,83,0,7,0,81,5,0,49,671,19,4,4,1
1334379540,996,628,4,850,21,7,0,0,46,112,38,23,9,1,7,0,7,0,993,5,0,39,80,20,4,4,1
1334383140,1709,514,4,999,0,337,0,0,47,112,38,19,9,1,8,0,36,0,9,46,0,388,80,21,4,4,1
1334386740,950,445,4,997,1,8,0,0,44,112,38,19,9,0,8,0,9,0,7,5,0,50,99,22,4,4,1
1334390340,918,45,4,477,0,7,0,0,45,112,38,19,9,1,8,0,4,0,7,5,0,50,52,23,4,4,1
1334393940,918,486,4,458,0,7,0,0,46,122,38,19,9,0,8,0,2,0,145,5,0,39,56,0,5,4,1
1334397540,612,45,4,450,0,7,0,0,47,123,39,19,9,1,8,0,1,0,8,5,0,40,65,1,5,4,1
1334401140,579,45,4,462,1,8,0,0,45,124,43,19,9,1,8,0,1,0,8,5,0,39,60,2,5,4,1
1334404740,626,45,4,464,0,7,0,0,46,123,960,19,9,0,8,0,1,0,151,5,0,39,69,3,5,4,1
1334408340,621,45,4,457,0,7,0,0,47,123,43,19,9,1,8,0,1,0,146,5,0,39,60,4,5,4,1
1334411940,630,45,4,587,0,7,0,0,46,122,995,19,9,1,8,0,1,0,7,5,0,39,63,5,5,4,1
1334415540,694,45,4,519,0,7,0,0,47,123,39,19,9,0,8,0,1,0,142,5,0,40,57,6,5,4,1
1334419140,918,651,4,633,0,7,0,0,45,122,39,19,9,1,8,0,1,0,80,52,0,39,95,7,5,4,1
1334422740,977,438,4,582,0,7,0,0,45,112,38,19,9,1,8,0,0,0,7,5,0,39,59,8,5,4,1
1334426340,950,491,4,551,0,7,0,0,46,122,38,20,9,1,8,0,0,0,7,5,0,39,55,9,5,4,1
1334429940,987,934,4,471,0,7,0,0,44,111,38,19,9,1,8,0,0,0,86,5,0,39,44,10,5,4,1
1334433540,973,676,4,806,0,7,0,0,45,111,38,24,9,1,8,0,0,0,7,56,0,39,55,11,5,4,1
1334437140,2952,781,4,554,0,7,0,0,44,111,38,23,9,1,8,0,0,0,7,5,0,39,43,12,5,4,1
1334440740,977,614,4,567,0,7,0,0,46,111,38,24,9,1,8,0,0,0,7,5,0,39,52,13,5,4,1
1334444340,720,45,4,677,0,7,0,0,47,111,38,24,9,1,8,0,0,0,80,5,0,39,50,14,5,4,1
1334447940,987,45,4,990,0,7,0,0,45,111,37,21,9,1,8,0,0,0,9,5,0,398,77,15,5,4,1
1334451540,813,66,4,997,0,7,0,0,45,112,38,20,9,1,8,0,0,0,147,50,0,49,9,16,5,4,1
1334455140,630,63,4,464,0,7,0,0,46,111,38,19,9,1,8,0,0,0,7,5,0,50,47,17,5,4,1
1334458740,982,63,4,999,21,7,0,0,46,111,38,24,9,1,8,0,6,0,7,56,0,54,96,18,5,4,1
1334462340,991,82,4,990,0,324,0,0,45,111,37,19,9,1,8,0,5,0,9,5,0,318,99,19,5,4,1
1334465940,982,66,4,997,0,7,0,0,46,111,38,19,9,0,8,0,2,0,7,5,0,49,403,20,5,4,1
1334469540,977,66,4,960,0,7,0,0,47,111,38,21,9,1,8,0,1,0,7,5,0,392,98,21,5,4,1
1334473140,909,66,4,446,0,7,0,0,45,122,38,19,9,0,8,0,1,0,7,5,0,40,52,22,5,4,1
1334476740,758,68,4,596,0,8,0,0,45,112,44,19,9,1,8,0,1,0,7,5,0,39,57,23,5,4,1
1334480340,932,710,4,546,0,7,0,0,45,123,41,19,9,0,8,0,2,0,7,5,0,40,58,0,6,4,1
1334483940,740,45,4,569,0,7,0,0,46,122,39,19,9,1,8,0,0,0,146,5,0,39,62,1,6,4,1
1334487540,941,45,4,768,0,7,0,0,45,112,39,19,9,1,8,0,0,0,7,5,0,39,50,2,6,4,1
1334491140,950,45,4,903,0,7,0,0,46,123,41,19,9,0,8,0,0,0,455,5,0,39,59,3,6,4,1
1334494740,562,45,4,466,0,7,0,0,45,122,39,19,9,0,8,0,1,0,149,5,0,39,61,4,6,4,1
1334498340,648,45,4,445,0,7,0,0,47,122,38,19,9,1,8,0,1,0,8,5,0,39,56,5,6,4,1
1334501940,703,45,4,633,0,7,0,0,45,121,39,19,9,1,8,0,2,0,7,5,0,40,83,6,6,4,1
1334505540,872,45,4,804,0,7,0,0,47,123,42,19,9,0,8,0,0,0,89,6,0,39,793,7,6,4,1
1334509140,991,536,4,734,0,7,0,0,45,111,38,24,9,1,8,0,0,0,8,58,0,39,48,8,6,4,1
1334512740,996,728,4,917,0,7,97,0,47,122,38,19,9,1,8,0,0,0,140,5,1,39,86,9,6,4,1
1334516340,982,738,4,967,0,8,96,0,44,121,38,19,9,1,8,9,0,0,8,5,2,427,95,10,6,4,1
1334519940,996,45,4,855,0,8,96,0,45,111,38,19,9,1,8,4558,0,0,79,5,1,49,92,11,6,4,1
1334523540,7019,667,4,869,1,8,6,749,46,122,38,23,9,1,8,9,0,0,86,5,1,39,873,12,6,4,1
1334527140,895,66,4,857,1,8,0,773,44,111,38,26,9,0,8,266,0,0,144,59,0,39,997,13,6,4,1
1334530740,635,63,4,572,0,8,0,775,46,113,38,19,9,1,8,0,0,0,6,6,0,39,54,14,6,4,1
1334534340,740,63,4,567,0,7,0,3,44,111,38,19,9,1,8,0,0,0,7,5,0,39,42,15,6,4,1
1334537940,744,63,4,557,0,8,0,0,45,112,38,21,9,1,8,0,0,0,7,5,0,39,46,16,6,4,1
1334541540,630,63,4,459,0,7,0,0,47,111,38,19,9,0,8,0,0,0,7,5,0,39,44,17,6,4,1
1334545140,991,63,4,994,21,8,0,742,45,112,38,25,9,1,8,0,0,0,7,5,0,39,59,18,6,4,1
1334548740,840,66,4,651,21,8,0,733,46,121,36,24,9,1,74,0,9,0,9,5,0,39,677,19,6,4,1
1334552340,996,66,4,974,20,7,0,0,46,113,38,24,9,1,77,0,4,0,142,5,0,39,513,20,6,4,1
1334555940,996,66,4,987,0,337,0,0,45,113,38,23,9,1,30,0,8,0,7,5,0,395,98,21,6,4,1
1334559540,904,86,4,951,0,7,0,0,45,114,38,25,9,0,80,0,1,0,7,5,0,39,99,22,6,4,1
1334563140,644,45,4,464,0,7,0,0,46,123,39,25,9,1,31,0,0,0,9,5,0,39,63,23,6,4,1
1334566740,758,45,4,581,0,7,0,0,47,123,42,25,9,1,25,0,0,0,8,5,0,39,56,0,0,4,1
1334570340,630,45,4,469,0,7,0,0,46,123,41,24,9,0,30,0,0,0,7,5,0,39,59,1,0,4,1
1334573940,754,45,4,581,0,8,0,0,47,123,41,21,9,1,26,0,0,0,8,5,0,39,66,2,0,4,1
1334577540,616,45,4,573,0,7,0,0,46,124,41,25,9,1,31,0,0,0,7,5,0,39,59,3,0,4,1
1334581140,598,45,4,466,0,7,0,0,46,123,39,24,9,1,31,0,0,0,7,5,0,39,62,4,0,4,1
1334584740,941,504,4,587,1,8,0,0,44,123,39,24,9,1,26,0,0,0,7,5,0,39,55,5,0,4,1
1334588340,626,43,4,526,0,7,0,0,47,122,38,24,9,1,27,0,0,0,7,5,0,39,57,6,0,4,1
1334591940,891,43,4,846,0,7,0,0,44,115,38,24,9,1,25,0,0,0,79,5,0,39,440,7,0,4,1
1334595540,977,43,4,953,0,7,0,0,46,123,38,84,9,0,32,0,0,0,7,5,0,39,521,8,0,4,1
1334599140,863,43,4,864,0,7,0,0,45,122,38,81,9,1,81,0,0,0,81,5,0,39,690,9,0,4,1
1334602740,827,43,4,828,0,7,0,0,47,116,37,20,9,1,8,0,0,0,7,5,0,39,52,10,0,4,1
1334606340,717,43,4,660,0,7,0,0,47,115,38,24,9,1,8,0,0,0,7,5,0,39,40,11,0,4,1
1334609940,918,43,4,768,0,7,0,0,46,122,39,24,9,0,8,0,0,0,7,5,0,39,969,12,0,4,1
1334613540,722,45,4,677,0,7,0,0,44,115,38,20,9,0,8,0,0,0,7,5,0,39,48,13,0,4,1
1334617140,977,788,4,526,0,7,0,0,45,115,38,20,9,1,8,0,0,0,7,5,0,39,87,14,0,4,1
1334620740,987,45,4,992,0,7,0,0,45,114,38,25,9,1,8,0,0,0,7,5,0,400,75,15,0,4,1
1334624340,950,614,4,871,0,7,0,0,46,114,38,24,9,1,8,0,0,0,79,52,0,50,85,16,0,4,1
1334627940,1741,66,4,991,0,7,0,0,45,114,38,24,9,1,8,0,0,0,147,5,0,406,57,17,0,4,1
1334631540,968,66,4,903,21,7,0,0,45,113,38,197,9,1,8,0,0,0,7,51,0,48,624,18,0,4,1
1334635140,996,68,4,940,21,7,0,0,46,113,38,24,9,1,8,0,0,0,81,5,0,38,462,19,0,4,1
1334638740,968,66,4,999,0,336,0,0,47,113,38,19,9,1,8,0,0,0,7,5,0,271,96,20,0,4,1
1334642340,982,68,4,990,0,342,0,0,45,122,39,19,9,1,8,0,0,0,147,5,0,317,92,21,0,4,1
1334645940,959,461,4,926,0,7,0,0,45,122,38,19,9,1,8,0,0,0,7,5,0,48,69,22,0,4,1
1334649540,927,486,4,571,0,7,0,0,46,122,39,19,9,0,9,0,0,0,146,5,0,39,60,23,0,4,1
1334653140,726,45,4,549,0,7,0,0,46,123,39,19,9,1,8,0,0,0,147,5,0,39,59,0,1,4,1
1334656740,630,45,4,581,0,7,0,0,45,123,42,19,9,1,8,0,0,0,7,5,0,39,66,1,1,4,1
1334660340,612,45,4,564,0,7,0,0,47,123,39,19,9,1,8,0,0,0,149,5,0,39,61,2,1,4,1
1334663940,626,45,4,459,0,7,0,0,45,123,43,19,9,1,8,0,0,0,143,5,0,39,58,3,1,4,1
1334667540,566,45,4,523,0,7,0,0,46,123,43,20,9,0,8,0,0,0,7,5,0,40,63,4,1,4,1
1334671140,936,660,4,551,0,8,0,0,44,122,41,19,9,1,8,0,0,0,7,51,0,39,75,5,1,4,1
1334674740,936,43,4,782,0,8,0,0,46,122,39,203,9,1,9,0,0,0,143,5,0,39,62,6,1,4,1
1334678340,936,43,4,895,0,7,0,0,47,122,38,76,9,1,8,7,0,0,80,6,0,39,56,7,1,4,1
1334681940,703,43,4,610,0,7,0,0,45,122,38,66,9,1,8,0,46,0,7,5,0,39,62,8,1,4,1
1334685540,694,45,4,521,0,7,0,0,45,114,39,63,9,1,7,0,36,0,80,5,0,39,85,9,1,4,1
1334689140,754,45,4,601,0,7,0,0,46,114,38,62,9,1,7,0,9,0,7,5,0,39,74,10,1,4,1
1334692740,817,45,4,772,0,7,0,0,45,123,38,64,9,1,7,0,9,0,149,5,0,39,72,11,1,4,1
1334696340,955,45,4,805,0,7,0,0,47,115,41,84,9,1,91,0,7,0,87,5,0,39,48,12,1,4,1
1334699940,996,45,4,974,0,8,0,0,45,115,38,96,9,1,78,0,8,0,7,5,0,39,53,13,1,4,1
1334703540,964,701,4,923,1,7,0,0,46,122,41,200,9,1,24,0,1,0,143,52,0,39,352,14,1,4,1
1334707140,987,648,4,745,0,7,0,0,47,121,990,95,9,0,8,0,1,0,7,5,0,39,96,15,1,4,1
1334710740,3377,466,4,983,0,7,0,0,45,123,39,97,9,0,8,0,0,0,7,59,0,39,99,16,1,4,1
1334714340,996,594,4,994,0,7,0,0,46,115,38,79,9,1,8,0,6,0,80,5,0,49,73,17,1,4,1
1334717940,1905,607,4,983,21,7,0,0,47,115,38,80,9,1,8,0,6,0,7,58,0,39,647,18,1,4,1
1334721540,955,482,4,893,21,7,0,0,45,122,38,191,9,1,8,0,3,0,143,53,0,39,444,19,1,4,1
1334725140,996,616,4,743,0,7,0,0,45,123,38,81,9,1,8,0,1,0,848,5,0,38,585,20,1,4,1
1334728740,3806,86,4,3334,0,385,0,0,45,125,43,98,9,1,8,0,3,0,7,5,0,393,674,21,1,4,1
1334732340,964,43,4,999,0,7,0,0,47,126,41,79,9,1,8,0,0,0,7,5,0,404,99,22,1,4,1
1334735940,708,45,4,535,0,7,0,0,44,125,38,62,9,1,8,0,0,0,7,5,0,39,74,23,1,4,1
1334739540,781,45,4,585,0,7,0,0,46,125,39,63,9,1,8,0,2,0,7,5,0,39,64,0,2,4,1
1334743140,621,45,4,574,0,7,0,0,47,126,42,63,9,1,8,0,2,0,7,5,0,39,60,1,2,4,1
1334746740,722,45,4,564,0,7,0,0,47,126,39,63,9,1,8,0,0,0,7,5,0,39,56,2,2,4,1
1334750340,534,45,4,444,0,7,0,0,45,126,42,64,9,0,8,0,1,0,147,5,0,39,59,3,2,4,1
1334753940,662,45,4,485,0,7,0,0,48,125,38,63,9,0,8,0,2,0,148,5,0,39,84,4,2,4,1
1334757540,987,683,4,591,0,7,0,0,45,126,39,63,9,1,8,0,0,0,7,5,0,39,54,5,2,4,1
1334761140,598,45,4,553,0,7,0,0,47,126,41,63,9,1,8,0,0,0,7,5,0,39,60,6,2,4,1
1334764740,612,45,4,439,0,7,0,0,44,126,38,66,9,1,8,0,0,0,7,5,0,39,66,7,2,4,1
1334768340,927,45,4,786,0,7,0,0,45,124,39,63,9,1,8,0,0,0,455,5,0,39,65,8,2,4,1
1334771940,987,43,4,944,0,7,0,0,46,126,41,634,9,1,8,0,0,0,7,5,0,39,82,9,2,4,1
1334775540,662,45,4,603,0,7,0,0,45,115,38,65,9,1,8,0,0,0,80,5,0,39,82,10,2,4,1
1334779140,977,45,4,944,0,7,0,0,45,125,39,81,9,0,8,0,0,0,7,5,0,39,35,11,2,4,1
1334782740,959,45,4,999,0,388,0,0,47,116,38,67,9,0,8,0,0,0,81,5,0,39,777,12,2,4,1
1334786340,973,89,4,998,0,385,0,0,45,125,38,96,9,1,8,0,0,0,7,5,0,39,498,13,2,4,1
1334789940,872,658,4,994,0,389,0,0,45,125,39,81,9,1,8,0,0,0,7,51,0,39,96,14,2,4,1
1334793540,987,802,4,918,0,40,0,0,45,115,38,647,9,91,8,0,0,0,7,5,0,39,92,15,2,4,1
1334797140,927,797,4,912,0,27,0,0,45,115,37,24,9,89,8,0,0,0,7,57,0,39,93,16,2,4,1
1334800740,982,66,4,926,0,27,0,0,47,115,38,84,9,44,8,0,0,0,7,5,0,38,775,17,2,4,1
1334804340,964,66,4,870,0,355,0,0,45,116,38,19,9,1,8,0,0,0,7,5,0,49,508,18,2,4,1
1334807940,996,68,4,992,21,27,0,0,46,115,38,19,9,1,8,0,0,0,140,5,0,49,733,19,2,4,1
1334811540,964,66,4,999,0,27,0,0,47,115,38,19,9,1,8,0,0,0,8,5,0,39,735,20,2,4,1
1334815140,5159,573,4,992,1,351,0,800,44,115,38,24,9,1,8,0,0,0,7,5,0,388,566,21,2,4,1
1334818740,3692,557,4,949,0,337,0,781,46,123,38,19,9,0,99,0,0,0,7,5,0,400,99,22,2,4,1
1334822340,763,45,4,574,0,8,0,761,47,126,39,19,9,1,8,0,0,0,146,5,0,76,55,23,2,4,1
1334825940,744,45,4,573,0,8,0,0,45,125,41,19,9,1,8,0,0,0,8,5,0,39,761,0,3,4,1
1334829540,630,45,4,530,0,7,0,0,46,126,41,19,9,0,8,0,0,0,7,5,0,39,63,1,3,4,1
1334833140,744,45,4,569,0,8,0,0,45,126,43,19,9,1,8,0,0,0,7,5,0,38,56,2,3,4,1
1334836740,626,45,4,462,0,7,0,0,45,126,41,19,9,1,8,0,0,0,144,5,0,38,63,3,3,4,1
1334840340,744,45,4,571,0,7,0,0,46,125,41,19,9,1,8,0,0,0,7,5,0,38,62,4,3,4,1
1334843940,923,655,4,560,0,7,0,0,44,125,38,19,9,1,8,0,0,0,7,5,0,38,59,5,3,4,1
1334847540,616,45,4,441,0,7,0,0,46,126,42,19,9,1,8,0,0,0,7,5,0,40,61,6,3,4,1
1334851140,932,45,4,889,0,8,0,0,47,125,41,204,9,1,8,0,0,0,798,5,0,39,54,7,3,4,1
1334854740,941,45,4,896,0,7,0,0,45,115,38,26,9,1,68,0,0,0,816,5,0,38,48,8,3,4,1
1334858340,735,43,4,539,0,8,0,760,45,125,38,20,9,1,8,0,0,0,86,6,0,38,55,9,3,4,1
1334861940,749,45,4,570,0,8,0,750,47,115,38,19,9,1,8,0,0,0,7,5,0,38,49,10,3,4,1
1334865540,973,648,4,571,0,7,0,0,45,116,38,20,9,1,8,0,0,0,7,5,0,38,52,11,3,4,1
1334869140,991,43,4,971,0,7,0,0,46,126,42,20,9,1,8,0,0,0,7,5,0,38,96,12,3,4,1
1334872740,996,47,4,994,0,7,0,0,45,115,38,19,9,1,8,0,0,0,148,5,0,396,56,13,3,4,1
1334876340,900,779,4,430,0,7,0,0,46,126,39,19,9,1,8,0,0,0,7,5,0,38,86,14,3,4,1
1334879940,987,45,4,979,0,7,0,0,46,116,38,20,9,1,8,0,0,0,7,5,0,403,98,15,3,4,1
1334883540,991,740,4,948,0,7,0,0,45,125,38,21,9,1,8,0,0,0,147,50,0,49,91,16,3,4,1
1334887140,945,511,4,599,0,7,0,0,45,126,53,19,9,1,8,0,0,0,143,5,0,48,99,17,3,4,1
1334890740,936,731,4,959,21,7,0,0,46,116,39,25,9,0,8,0,0,0,7,56,0,39,92,18,3,4,1
1334894340,977,735,4,937,21,7,0,0,45,126,38,24,9,1,74,0,31,0,147,5,0,39,558,19,3,4,1
1334897940,987,598,4,995,0,7,0,0,45,125,42,24,9,0,69,0,36,0,144,51,0,390,409,20,3,4,1
1334901540,977,86,4,996,0,338,0,0,47,125,38,26,9,1,73,0,9,0,7,5,0,387,99,21,3,4,1
1334905140,987,43,4,978,0,7,0,0,46,125,39,26,9,0,68,0,1,0,7,5,0,39,69,22,3,4,1
1334908740,749,45,4,594,0,8,0,0,45,127,984,27,9,1,21,0,0,0,7,5,0,39,57,23,3,4,1
1334912340,635,45,4,586,0,8,0,0,45,126,41,25,9,1,23,0,0,0,8,5,0,39,56,0,4,4,1
1334915940,772,45,4,597,0,7,0,0,47,126,39,27,9,1,22,0,0,0,7,5,0,39,60,1,4,4,1
1334919540,539,45,4,492,0,7,0,0,48,127,42,27,9,1,25,0,0,0,8,5,0,39,56,2,4,4,1
1334923140,754,45,4,594,0,8,0,0,45,126,38,27,9,0,26,0,0,0,142,5,0,39,61,3,4,4,1
1334926740,525,45,4,480,0,7,0,0,46,126,41,25,9,1,24,0,0,0,144,5,0,39,61,4,4,4,1
1334930340,977,658,4,658,0,7,0,0,44,125,39,24,9,1,26,0,0,0,7,5,0,39,60,5,4,4,1
1334933940,639,43,4,466,0,7,0,0,45,125,39,21,9,1,24,0,0,0,147,5,0,39,56,6,4,4,1
1334937540,662,45,4,483,0,7,0,0,46,126,41,24,9,1,8,0,0,0,144,5,0,39,59,7,4,4,1
1334941140,754,45,4,640,0,7,0,0,46,115,38,74,9,1,8,0,0,0,7,5,0,39,49,8,4,4,1
1334944740,804,43,4,615,0,7,0,0,45,115,38,25,9,1,9,0,0,0,141,5,0,39,48,9,4,4,1
1334948340,690,45,4,515,0,7,0,0,45,115,38,19,9,1,8,0,0,0,81,5,0,39,59,10,4,4,1
